1461440248804	96520
1461440249014	127000
1461440249236	116840
1461440249446	76200
1461440249666	86360
1461440249885	132080
1461440250107	213360
1461440250318	228600
1461440250538	203200
1461440250756	172720
1461440250973	243840
1461440251188	147320
1461440251404	228600
1461440251621	274320
1461440251834	238760
1461440252057	335280
1461440252275	330200
1461440252491	203200
1461440252711	233680
1461440252930	360680
1461440253151	416560
1461440253368	518160
1461440253590	375920
1461440253806	391160
1461440254016	274320
1461440254230	269240
1461440254447	320040
1461440254666	223520
1461440254879	198120
1461440255101	193040
1461440255320	309880
1461440255543	299720
1461440255760	274320
1461440255983	365760
1461440256209	497840
1461440256423	274320
1461440256640	304800
1461440256852	243840
1461440257069	335280
1461440257285	254000
