1461479096399	0
1461479096612	0
1461479096820	0
1461479097031	0
1461479097244	0
1461479097451	0
1461479097658	0
1461479097870	0
1461479098083	0
1461479098294	0
1461479098507	0
1461479098717	0
1461479098925	0
1461479099140	0
1461479099355	0
1461479099566	0
1461479099781	0
1461479099993	0
1461479100208	0
1461479100421	0
1461479100627	0
1461479100838	121920
1461479101047	1259840
1461479101266	1544320
1461479101478	2153920
1461479101693	1910080
1461479101907	1788160
1461479102114	2153920
1461479102326	1869440
1461479102543	2194560
1461479102759	1584960
1461479102978	2072640
1461479103187	2235200
1461479103408	2235200
1461479103621	2397760
1461479103836	2032000
1461479104049	2519680
1461479104266	2357120
1461479104480	1625600
1461479104695	1341120
1461479104909	1381760
1461479105125	1910080
1461479105341	2072640
1461479105558	1950720
1461479105775	1950720
1461479105991	1666240
1461479106205	2235200
1461479106415	1950720
1461479106633	1950720
1461479106849	1666240
1461479107063	2275840
1461479107277	2032000
1461479107488	2235200
1461479107707	2032000
1461479107920	1950720
1461479108139	2479040
1461479108349	1950720
1461479108562	2722880
1461479108776	3007360
1461479108986	2966720
1461479109199	1828800
1461479109415	2519680
1461479109628	2763520
1461479109846	2641600
1461479110058	2275840
1461479110268	2153920
1461479110484	2519680
1461479110699	2153920
1461479110915	2804160
1461479111130	1869440
1461479111344	2194560
1461479111559	2153920
1461479111775	2357120
1461479111988	1544320
1461479112203	2072640
1461479112426	2153920
1461479112643	2316480
1461479112858	2072640
1461479113073	1259840
1461479113285	1625600
1461479113499	2113280
1461479113715	1503680
1461479113929	2113280
1461479114143	2316480
1461479114356	2519680
1461479114567	2357120
1461479114779	1422400
1461479114992	1422400
1461479115203	1788160
1461479115416	1422400
1461479115635	1788160
1461479115847	1788160
1461479116060	1910080
1461479116279	731520
1461479116492	1950720
1461479116709	2153920
1461479116924	2316480
1461479117143	2275840
1461479117359	1828800
1461479117569	1991360
1461479117785	2600960
1461479117997	2600960
1461479118210	2560320
1461479118426	2722880
1461479118644	1097280
1461479118852	1178560
1461479119065	1666240
1461479119282	1869440
1461479119497	1950720
1461479119710	1381760
1461479119923	1219200
1461479120138	2032000
1461479120350	2153920
1461479120561	2235200
1461479120775	1503680
1461479120985	1625600
1461479121200	1950720
1461479121415	2153920
1461479121630	2682240
1461479121845	3007360
1461479122056	2722880
1461479122271	3413760
1461479122483	1910080
1461479122704	2519680
1461479122924	2763520
1461479123139	2072640
1461479123358	1828800
1461479123575	1869440
1461479123787	1137920
1461479124004	1910080
1461479124217	1869440
1461479124432	2153920
1461479124643	1950720
1461479124861	1869440
1461479125077	1910080
1461479125293	2438400
1461479125506	2235200
1461479125725	1869440
1461479125938	2113280
1461479126152	2153920
1461479126364	1950720
1461479126573	1869440
1461479126796	1259840
1461479127008	1828800
1461479127224	2600960
1461479127440	2519680
1461479127657	2194560
1461479127870	2032000
1461479128084	2722880
1461479128298	2235200
1461479128513	2438400
1461479128735	1584960
1461479128948	2235200
1461479129158	2357120
1461479129379	2560320
1461479129588	2560320
1461479129806	2153920
1461479130017	2072640
1461479130230	2397760
1461479130445	2235200
1461479130658	3007360
1461479130873	2966720
1461479131081	2885440
1461479131295	1625600
1461479131512	1219200
1461479131725	1503680
1461479131943	1503680
1461479132160	2438400
1461479132382	2479040
1461479132598	2397760
1461479132808	1422400
1461479133026	2519680
1461479133240	2316480
1461479134079	3251200
1461479134295	2032000
1461479134513	1910080
1461479134742	2032000
1461479134958	1178560
1461479135166	2153920
1461479135382	2113280
1461479135600	2316480
1461479135815	2235200
1461479136032	1584960
1461479136244	2357120
1461479136457	2885440
1461479136674	2682240
1461479136887	2844800
1461479137101	2560320
1461479137317	1666240
1461479137531	2560320
1461479137746	3129280
1461479137962	3210560
1461479138165	3169920
1461479138380	3454400
1461479138591	3007360
1461479138806	2113280
1461479139014	2357120
1461479139226	2560320
1461479139437	2600960
1461479139649	2885440
1461479139861	3616960
1461479140070	3048000
1461479140283	3007360
1461479140496	2844800
1461479140708	2519680
1461479140924	3373120
1461479141137	3129280
1461479141354	3373120
1461479141635	894720
1461479141911	0
1461479142175	0
1461479142504	0
1461479142799	0
1461479143079	0
