1461437757404	30480
1461437757613	25400
1461437757829	30480
1461437758041	30480
1461437758254	30480
1461437758468	25400
1461437758683	30480
1461437758890	35560
1461437759104	25400
1461437759320	30480
1461437759535	30480
1461437759745	35560
1461437759960	25400
1461437760168	30480
1461437760385	25400
1461437760597	40640
1461437760808	30480
1461437761025	30480
1461437761240	35560
1461437761455	35560
1461437761672	30480
1461437761885	30480
1461437762099	25400
1461437762309	30480
1461437762522	30480
1461437762732	30480
1461437762947	30480
1461437763161	30480
1461437763375	30480
1461437763588	30480
1461437763802	30480
