1461437753694	0
1461437753900	0
1461437754106	0
1461437754316	0
1461437754525	0
1461437754730	0
1461437754937	0
1461437755143	0
1461437755350	0
1461437755557	0
1461437755763	0
1461437755971	0
1461437756178	0
1461437756386	0
1461437756593	0
1461437756799	0
1461437757005	0
1461437757212	0
1461437757421	25400
1461437757631	25400
1461437757836	30480
1461437758045	30480
1461437758254	30480
1461437758467	25400
1461437758675	30480
1461437758878	30480
1461437759087	25400
1461437759299	30480
1461437759507	30480
1461437759719	35560
1461437759929	30480
1461437760135	25400
1461437760343	25400
1461437760552	35560
1461437760758	35560
1461437760969	25400
1461437761180	35560
1461437761390	30480
1461437761599	35560
1461437761811	30480
1461437762021	25400
1461437762231	30480
1461437762443	30480
1461437762652	30480
1461437762861	30480
1461437763070	25400
1461437763281	35560
1461437763490	25400
1461437763702	35560
1461437763910	25400
1461437764119	5080
1461437764327	0
1461437764533	0
1461437764741	0
