1461524517326	2560320	32
1461524517547	9956800	103
1461524517785	5689600	51
1461524518015	5486400	27
1461524518230	3169920	15
1461524518445	3210560	17
1461524518659	3820160	20
1461524518877	4754880	22
1461524519094	5080000	25
1461524519307	5364480	27
1461524519520	6014720	30
1461524519736	6502400	32
1461524519955	7193280	35
1461524520178	7193280	37
1461524520396	7355840	40
1461524520614	7193280	42
1461524520831	7477760	45
1461524521053	4754880	23
1461524521271	5242560	26
1461524521483	5933440	28
1461524521701	6096000	31
1461524521916	6908800	33
1461524522137	7112000	36
1461524522353	6949440	38
1461524522567	7640320	41
1461524522783	7112000	43
1461524523004	5486400	22
1461524523221	5283200	25
1461524523437	5648960	27
1461524523654	6055360	30
1461524523869	6868160	32
1461524524086	6786880	35
1461524524308	7152640	37
1461524524522	7437120	40
1461524524739	7396480	42
1461524524957	6868160	45
1461524525179	4917440	24
1461524525397	5445760	26
1461524525610	5608320	29
1461524525826	6502400	31
1461524526043	6827520	34
1461524526263	6705600	36
1461524526478	7640320	38
1461524526693	6949440	41
1461524526910	7721600	43
1461524527125	5323840	22
1461524527343	4998720	25
1461524527553	5689600	27
1461524527772	6096000	30
1461524527988	6827520	32
1461524528208	7152640	35
1461524528427	7233920	37
1461524528645	7071360	40
1461524528861	7640320	42
1461524529077	5039360	22
1461524529299	5201920	25
1461524529517	5770880	27
1461524529737	6421120	30
1461524529955	6786880	33
1461524530173	6380480	35
1461524530391	7640320	38
1461524530605	7071360	40
1461524530825	7437120	43
1461524531040	6421120	45
1461524531263	5405120	24
1461524531479	5201920	26
1461524531693	6136640	29
1461524531907	2520320	31
1461524532114	0	34
1461524532325	0	36
1461524532534	0	39
1461524532746	0	41
1461524532953	0	44
1461524533165	0	46
1461524533378	0	49
1461524533589	0	51
1461524533797	0	54
1461524534009	0	56
1461524534218	0	59
