1461606710700	1259840	16
1461606710910	10160000	94
1461606711116	5364480	48
1461606711323	3616960	12
1461606711528	2966720	15
1461606711734	3616960	17
1461606711937	3820160	20
1461606712142	4307840	22
1461606712346	4836160	25
1461606712551	5201920	27
1461606712756	5974080	30
1461606712963	6339840	32
1461606713170	6868160	35
1461606713376	7355840	37
1461606713582	7884160	40
1461606713789	9347200	42
1461606713994	8900160	45
1461606714201	9387840	47
1461606714408	6624320	24
1461606714614	5120640	26
1461606714820	5852160	29
1461606715027	6624320	31
1461606715232	6664960	34
1461606715440	7152640	36
1461606715646	7802880	39
1461606715852	5852160	20
1461606716056	4226560	22
1461606716259	4714240	24
1461606716464	5161280	27
1461606716670	5730240	29
1461606716877	6461760	32
1461606717084	7030720	34
1461606717290	6502400	37
1461606717496	7762240	39
1461606717703	8087360	42
1461606717911	9753600	44
1461606718116	9306560	47
1461606718323	4429760	48
1461606718529	4917440	26
1461606718733	5527040	28
1461606718940	6055360	31
1461606719147	6502400	33
1461606719353	6949440	36
1461606719558	7518400	38
1461606719763	8453120	41
1461606719969	9022080	43
1461606720175	9225280	46
1461606720382	9265920	48
1461606720588	9916160	51
1461606720795	10119360	53
1461606721001	8331200	56
1461606721207	4389120	14
1461606721411	3088640	17
1461606721614	3616960	19
1461606721818	4104640	21
1461606722025	4632960	24
1461606722232	5852160	26
1461606722439	5648960	29
1461606722645	6136640	31
1461606722851	6664960	34
1461606723060	7965440	36
1461606723267	7680960	39
1461606723472	8168640	41
1461606723673	8696960	44
1461606723878	1098560	22
1461606724079	0	25
1461606724281	0	27
