1461606709154	0
1461606709356	0
1461606709557	0
1461606709759	0
1461606709960	0
1461606710161	0
1461606710363	0
1461606710565	40640
1461606710768	2519680
1461606710975	4795520
1461606711180	4104640
1461606711386	2641600
1461606711592	2804160
1461606711796	3291840
1461606712001	3820160
1461606712206	4307840
1461606712411	4836160
1461606712618	6299200
1461606712825	5852160
1461606713029	6339840
1461606713236	6868160
1461606713443	7924800
1461606713650	7965440
1461606713857	8493760
1461606714063	9103360
1461606714267	9428480
1461606714473	5852160
1461606714680	5242560
1461606714887	5730240
1461606715093	6258560
1461606715299	6746240
1461606715504	7193280
1461606715741	8534400
1461606715948	4551680
1461606716150	4307840
1461606716352	4836160
1461606716559	5405120
1461606716765	5933440
1461606716967	6421120
1461606717173	6664960
1461606717379	6949440
1461606717585	8656320
1461606717792	8412480
1461606717998	8859520
1461606718204	8128000
1461606718410	2682240
1461606718616	5120640
1461606718820	5648960
1461606719023	6136640
1461606719230	6583680
1461606719436	7721600
1461606719641	7843520
1461606719848	8168640
1461606720055	8615680
1461606720259	9103360
1461606720464	9509760
1461606720666	9997440
1461606720868	10038080
1461606721072	7233920
1461606721278	3088640
1461606721482	3210560
1461606721686	3698240
1461606721892	4226560
1461606722099	4714240
1461606722305	5242560
1461606722512	6461760
1461606722719	6258560
1461606722924	6746240
1461606723128	7274560
1461606723334	7762240
1461606723539	8290560
1461606723802	8900800
1461606724165	0
1461606724365	0
1461606724566	0
1461606724766	0
1461606724965	0
1461606725165	0
