1461636455515	2560320	32
1461636455721	5039360	31
1461636455927	3210560	17
1461636456132	3616960	19
1461636456336	4267200	22
1461636456543	3495040	11
1461636456747	2479040	13
1461636456953	2966720	16
1461636457160	3495040	18
1461636457367	4307840	21
1461636457574	4511040	23
1461636457780	5039360	26
1461636457986	5527040	28
1461636458192	6380480	31
1461636458400	6705600	33
1461636458606	7071360	36
1461636458812	7112000	38
1461636459019	3901440	20
1461636459222	4998720	22
1461636459426	4917440	25
1461636459632	5161280	27
1461636459839	5852160	30
1461636460046	6217920	32
1461636460251	7315200	35
1461636460458	7355840	37
1461636460665	7884160	40
1461636460872	8371840	42
1461636461077	9550400	45
1461636461285	6461760	23
1461636461491	2397760	13
1461636461694	2804160	15
1461636461897	3291840	18
1461636462102	4185920	20
1461636462308	4551680	23
1461636462518	4754880	25
1461636462723	5283200	28
1461636462932	6583680	30
1461636463138	6299200	33
1461636463344	3982720	17
1461636463552	3820160	20
1461636463759	4998720	22
1461636463964	4836160	25
1461636464171	5323840	27
1461636464378	5852160	30
1461636464584	6746240	32
1461636464790	6868160	35
1461636464997	7355840	37
1461636465204	6136640	40
1461636465411	3210560	10
1461636465615	2275840	13
1461636465818	2804160	15
1461636466024	3373120	18
1461636466231	3860800	20
1461636466437	4307840	23
1461636466643	5608320	25
1461636466848	5445760	28
1461636467055	5852160	30
1461636467262	6705600	33
1461636467475	7030720	35
1461636467685	7518400	38
1461636467892	6136640	40
1461636468096	4592320	22
1461636468301	4632960	24
1461636468506	5120640	27
1461636468712	5770880	29
1461636468919	7030720	32
1461636469127	6583680	34
1461636469335	7112000	37
1461636469557	8209280	39
1461636469770	8940800	42
1461636469977	6908800	22
1461636470195	2722880	12
1461636470401	2641600	14
1461636470605	3088640	17
1461636470819	3657600	19
1461636471024	4104640	22
1461636471231	4673600	24
1461636471440	5527040	27
1461636471660	3332480	15
1461636471875	3291840	17
1461636472083	4307840	20
1461636472302	4551680	22
1461636472522	4876800	25
1461636472727	5730240	27
1461636472941	5730240	30
1461636473146	5974080	32
1461636473355	7559040	35
1461636473564	4958080	18
1461636473769	1828800	10
1461636473973	2194560	12
1461636474179	3210560	15
1461636474390	2153920	8
1461636474594	1869440	11
1461636474798	2397760	13
1461636475007	2885440	16
1461636475211	3413760	18
1461636475415	3901440	21
1461636475619	4429760	23
1461636475825	4917440	26
1461636476038	6461760	28
1461636476250	5974080	31
1461636476455	4064000	16
1461636476659	3495040	19
1461636476873	4023360	21
1461636477078	5364480	24
1461636477285	5120640	26
1461636477513	5811520	29
1461636477714	6136640	31
1461636477922	6705600	34
1461636478129	7640320	36
1461636478334	7680960	39
1461636478540	7965440	41
1461636478752	6461760	43
1461636478958	4307840	22
1461636479165	4836160	25
1461636479378	6014720	27
1461636479584	5567680	30
1461636479793	6258560	32
1461636480000	7112000	35
1461636480208	6055360	18
1461636480415	1828800	10
1461636480614	2194560	12
1461636480818	2641600	14
1461636481025	3210560	17
1461636481232	3942080	19
1461636481440	3820160	22
1461636481646	2357120	12
1461636481853	2763520	15
1461636482062	3738880	17
1461636482269	3820160	20
1461636482475	4307840	22
1461636482683	5201920	25
1461636482890	5323840	27
1461636483097	4632960	30
1461636483301	3169920	17
1461636483507	3860800	19
1461636483714	4673600	22
1461636483919	4714240	24
1461636484125	5161280	27
1461636484332	5567680	29
1461636484540	6786880	32
1461636484743	4714240	34
1461636484950	2519680	9
1461636485153	2113280	12
1461636485357	2600960	14
1461636485563	3210560	17
1461636485769	4185920	19
1461636485975	4023360	22
1461636486181	4714240	24
1461636486388	5242560	27
1461636486593	5892800	29
1461636486800	6502400	32
1461636487009	4673600	17
1461636487212	3616960	19
1461636487418	4226560	22
1461636487621	5242560	24
1461636487829	5323840	27
1461636488036	5730240	29
1461636488245	6502400	32
1461636488452	6868160	34
1461636488658	7274560	37
1461636488863	5974080	39
1461636489069	4226560	20
1461636489276	4917440	23
1461636489484	4917440	25
1461636489690	5364480	28
1461636489896	6258560	30
1461636490104	6543040	33
1461636490311	6949440	35
1461636490517	7396480	38
1461636490724	6299200	40
1461636490930	4348480	22
1461636491134	4632960	24
1461636491342	5201920	27
1461636491549	6502400	29
1461636491756	6339840	32
1461636491963	6624320	34
1461636492169	7193280	37
1461636492376	7680960	39
1461636492584	4145280	21
1461636492791	4389120	23
1461636492997	4998720	26
1461636493204	6136640	28
1461636493411	4104640	31
1461636493617	2479040	8
1461636493821	1869440	11
1461636494024	2397760	13
1461636494230	3413760	16
1461636494438	3495040	18
1461636494645	3982720	21
1461636494857	4917440	23
1461636495066	5039360	26
1461636495289	4876800	14
1461636495495	1422400	8
1461636495693	1747520	10
1461636495899	2275840	12
1461636496107	3048000	15
1461636496314	3291840	17
1461636496520	3820160	20
1461636496731	4917440	22
1461636496948	4836160	25
1461636497159	5852160	28
1461636497371	5933440	30
1461636497580	7071360	33
1461636497787	6949440	35
1461636497993	7396480	38
1461636498200	7884160	40
1461636498407	9184640	43
1461636498614	8900160	45
1461636498822	9347200	48
1461636499028	10281920	50
1461636499235	10485120	53
1461636499444	7152640	27
1461636499649	2560320	15
1461636499852	3291840	17
1461636500055	3820160	20
1461636500259	4307840	22
1461636500462	4836160	25
1461636500661	5323840	27
1461636500868	5852160	30
1461636501074	6339840	32
1461636501281	6868160	35
1461636501488	8290560	37
1461636501693	7884160	40
1461636501899	8290560	42
1461636502105	8453120	45
1461636502314	4307840	12
1461636502519	2600960	14
1461636502724	3007360	16
1461636502931	3535680	19
1461636503139	4470400	21
1461636503345	4632960	24
1461636503550	5120640	26
1461636503754	5608320	29
1461636503959	4714240	31
1461636504166	2194560	8
1461636504371	1991360	11
1461636504577	2438400	13
1461636504783	3007360	16
1461636504990	3535680	18
1461636505199	4389120	21
1461636505405	4511040	23
1461636505612	5039360	26
1461636505818	6055360	28
1461636506031	6177280	31
1461636506240	4917440	33
1461636506448	2804160	17
1461636506666	3860800	20
1461636506882	4592320	22
