1461635207470	1259840	16
1461635207671	11135360	103
1461635207877	3901440	51
1461635208086	5364480	26
1461635208290	5648960	29
1461635208497	5852160	31
1461635208710	7030720	34
1461635208933	8168640	37
1461635209143	7924800	39
1461635209355	8534400	42
1461635209566	8737600	44
1461635209774	4998720	23
1461635209988	4836160	25
1461635210197	6380480	28
1461635210412	5933440	30
1461635210616	6299200	33
1461635210827	6990080	35
1461635211040	7965440	38
1461635211248	7965440	40
1461635211462	9144000	43
1461635211662	7843520	45
1461635211882	7233920	23
1461635212085	5039360	26
1461635212292	5323840	28
1461635212499	6096000	31
1461635212703	6705600	33
1461635212922	7152640	36
1461635213129	8249920	38
1461635213335	8290560	41
1461635213543	8575040	43
1461635213750	9103360	46
1461635213959	9469120	48
1461635214173	10972800	51
1461635214390	11216640	53
1461635214598	7437120	56
1461635214807	4389120	14
1461635215011	3251200	17
1461635215216	4226560	19
1461635215420	4226560	22
1461635215630	4714240	24
1461635215837	4632960	27
1461635216044	6096000	29
1461635216262	6664960	32
1461635216474	6990080	34
1461635216681	7680960	37
1461635216891	7762240	39
1461635217108	8859520	42
1461635217313	8859520	44
1461635217521	9144000	47
1461635217738	9469120	50
1461635217946	5161280	26
1461635218161	5811520	28
1461635218368	6664960	31
1461635218576	6339840	33
1461635218789	4145280	17
1461635218993	3698240	20
1461635219196	4226560	22
1461635219401	4754880	25
1461635219615	6258560	27
1461635219822	5852160	30
1461635220030	6339840	32
1461635220241	6583680	35
1461635220455	8046720	37
1461635220661	7315200	40
1461635220868	8900160	42
1461635221075	9265920	45
1461635221284	9387840	47
1461635221491	9875520	50
1461635221696	9997440	52
1461635221902	10200640	55
1461635222115	6624320	28
1461635222329	6177280	31
1461635222538	7274560	33
1461635222744	7030720	36
1461635222952	7680960	38
1461635223158	7924800	41
1461635223368	8575040	43
1461635223576	9834880	46
1461635223784	7315200	48
1461635223996	5892800	26
1461635224205	5527040	28
1461635224414	6055360	31
1461635224620	6543040	33
1461635224827	7762240	36
1461635225033	7559040	38
1461635225247	8128000	41
1461635225452	9265920	43
1461635225662	8575040	46
1461635225868	4592320	24
1461635226074	5364480	27
1461635226281	5648960	29
1461635226486	5730240	32
1461635226694	6908800	34
1461635226907	7559040	37
1461635227116	7924800	39
1461635227324	8046720	42
1461635227531	8615680	44
1461635227753	9794240	47
1461635227968	10485120	49
1461635228184	8818880	25
1461635228392	5161280	27
1461635228610	6014720	30
1461635228816	6339840	32
1461635229022	6868160	35
1461635229231	7315200	37
1461635229436	7721600	40
1461635229650	8859520	42
1461635229856	8778240	45
1461635230061	9265920	47
1461635230273	7477760	24
1461635230481	5120640	26
1461635230687	5648960	29
1461635230894	6786880	31
1461635231118	6827520	34
1461635231329	7762240	36
1461635231548	7762240	39
1461635231754	8778240	41
1461635231977	6949440	44
1461635232199	5730240	24
1461635232422	5445760	27
1461635232627	5730240	29
1461635232833	6136640	31
1461635233041	6664960	34
1461635233248	7152640	36
1461635233470	7762240	39
1461635233683	9184640	42
1461635233890	8615680	44
1461635234097	9225280	47
1461635234306	9265920	49
1461635234526	10972800	52
1461635234734	11094720	54
1461635234942	8575040	28
1461635235150	2844800	15
1461635235360	3169920	17
1461635235569	3698240	20
1461635235785	4592320	22
1461635235999	5364480	25
1461635236205	5323840	27
1461635236423	6258560	30
1461635236626	6339840	32
1461635236836	6868160	35
1461635237042	7355840	37
1461635237249	7884160	40
1461635237455	8290560	42
1461635237671	9509760	44
1461635237880	9103360	47
1461635238103	10525760	50
1461635238316	7071360	25
1461635238526	5486400	27
1461635238742	6380480	30
1461635238948	5974080	32
1461635239154	4104640	17
1461635239370	4511040	20
1461635239570	4307840	22
1461635239775	4836160	25
1461635239984	5445760	27
1461635240194	6014720	30
1461635240401	6177280	32
1461635240609	6990080	35
1461635240822	7762240	37
1461635241032	8087360	40
1461635241242	8371840	42
1461635241467	9834880	45
1461635241675	9184640	47
1461635241878	5852160	49
1461635242082	4389120	24
1461635242289	5770880	27
1461635242496	5770880	29
1461635242711	6705600	32
1461635242922	6868160	34
1461635243131	7274560	37
1461635243338	8249920	39
1461635243549	8412480	42
1461635243754	8778240	44
1461635243961	8371840	47
1461635244172	4917440	24
1461635244382	5242560	27
1461635244588	5933440	29
1461635244795	6258560	32
1461635245006	6746240	34
1461635245216	8006080	37
1461635245424	7762240	39
1461635245631	8290560	42
1461635245837	8778240	44
1461635246044	9306560	47
1461635246252	10647680	49
1461635246466	9916160	52
1461635246672	3779520	13
1461635246875	2885440	15
1461635247086	3373120	18
1461635247297	3982720	20
1461635247504	4429760	23
1461635247703	4876800	25
1461635247912	5364480	28
1461635248132	6746240	30
1461635248345	6461760	33
1461635248555	7355840	35
1461635248764	7315200	38
1461635248973	7965440	40
1461635249179	8493760	43
1461635249386	9875520	45
1461635249596	9509760	48
1461635249805	9834880	50
1461635250017	10403840	53
1461635250229	6299200	27
1461635250457	5852160	30
1461635250675	6583680	32
1461635250882	6868160	35
1461635251096	7355840	37
1461635251301	6096000	40
1461635251507	4348480	22
1461635251728	5486400	24
1461635251950	5445760	27
1461635252156	5730240	29
1461635252363	6258560	32
1461635252566	6786880	34
1461635252772	7559040	37
1461635252981	8249920	39
1461635253193	8290560	42
1461635253414	9550400	44
1461635253621	9306560	47
1461635253827	9753600	49
1461635254035	10972800	52
1461635254242	10160000	54
1461635254450	7355840	56
1461635254658	5852160	29
1461635254864	6258560	32
1461635255071	6746240	34
1461635255279	7802880	37
1461635255491	7762240	39
1461635255692	8290560	42
1461635255899	8778240	44
1461635256104	9469120	47
1461635256325	10363200	49
1461635256533	5486400	26
1461635256739	5527040	28
1461635256954	6949440	31
1461635257160	6543040	33
1461635257373	7071360	36
1461635257579	8087360	38
1461635257787	8087360	41
1461635258003	7396480	43
1461635258210	3820160	11
1461635258415	2397760	13
1461635258618	2885440	16
1461635258822	3413760	18
1461635259026	3901440	21
1461635259232	5080000	23
1461635259438	5039360	26
1461635259646	5527040	28
1461635259860	6380480	31
1461635260079	7355840	33
1461635260293	7112000	36
1461635260508	4592320	18
1461635260712	4023360	21
1461635260915	4511040	23
1461635261121	4958080	26
1461635261327	5527040	28
1461635261535	6421120	31
1461635261752	6299200	33
1461635261960	7721600	36
1461635262167	7559040	38
1461635262372	8087360	41
1461635262581	8778240	43
1461635262797	9347200	46
1461635263005	9509760	48
1461635263213	6421120	25
1461635263425	5445760	28
1461635263636	6868160	30
1461635263857	6380480	33
