1461635206672	0
1461635206873	0
1461635207075	0
1461635207283	0
1461635207487	1259840
1461635207691	5974080
1461635207895	1097280
1461635208100	5201920
1461635208307	5689600
1461635208527	6096000
1461635208734	6664960
1461635208941	7599680
1461635209148	7680960
1461635209365	9062720
1461635209582	8168640
1461635209786	4754880
1461635209989	5445760
1461635210195	5527040
1461635210402	5852160
1461635210610	6177280
1461635210816	6868160
1461635211026	6990080
1461635211235	8778240
1461635211441	8087360
1461635211649	8696960
1461635211875	7437120
1461635212081	4917440
1461635212288	5242560
1461635212506	6177280
1461635212713	6502400
1461635212926	7843520
1461635213154	8128000
1461635213359	8087360
1461635213567	8534400
1461635213772	8981440
1461635213970	9509760
1461635214172	9916160
1461635214374	10119360
1461635214578	10119360
1461635214783	2804160
1461635214994	3007360
1461635215199	3495040
1461635215403	4023360
1461635215612	4511040
1461635215824	5486400
1461635216041	5648960
1461635216254	6908800
1461635216462	6868160
1461635216681	7599680
1461635216887	7680960
1461635217091	8046720
1461635217297	8493760
1461635217506	9022080
1461635217714	9956800
1461635217920	4348480
1461635218130	5323840
1461635218347	6543040
1461635218568	6786880
1461635218777	4632960
1461635218977	3616960
1461635219186	4104640
1461635219400	4632960
1461635219607	6177280
1461635219816	4754880
1461635220020	7233920
1461635220225	6461760
1461635220432	7274560
1461635220638	7437120
1461635220850	8737600
1461635221053	8778240
1461635221258	9306560
1461635221460	9672320
1461635221682	10607040
1461635221886	10363200
1461635222092	5445760
1461635222307	5730240
1461635222514	6705600
1461635222722	6990080
1461635222930	7355840
1461635223154	8778240
1461635223366	8453120
1461635223588	9753600
1461635223799	8412480
1461635224003	4511040
1461635224220	6055360
1461635224431	5933440
1461635224654	7193280
1461635224859	7030720
1461635225061	7477760
1461635225283	8900160
1461635225491	9306560
1461635225705	8128000
1461635225915	4307840
1461635226122	5283200
1461635226331	6055360
1461635226539	5405120
1461635226744	6908800
1461635226954	7721600
1461635227167	7762240
1461635227382	9022080
1461635227589	8453120
1461635227800	9875520
1461635228007	9591040
1461635228212	6908800
1461635228418	5242560
1461635228625	6664960
1461635228845	6136640
1461635229054	7355840
1461635229261	7315200
1461635229475	7924800
1461635229681	8656320
1461635229892	8778240
1461635230094	9265920
1461635230318	6664960
1461635230525	5120640
1461635230730	6055360
1461635230943	6380480
1461635231156	6868160
1461635231363	6949440
1461635231571	8534400
1461635231777	8006080
1461635231982	7315200
1461635232187	3860800
1461635232394	5039360
1461635232611	6502400
1461635232818	6014720
1461635233025	6421120
1461635233240	7437120
1461635233447	7640320
1461635233653	7396480
1461635233860	8493760
1461635234063	9753600
1461635234275	9184640
1461635234478	9997440
1461635234685	9997440
1461635234893	10850880
1461635235098	3129280
1461635235314	2966720
1461635235520	3495040
1461635235738	4348480
1461635235944	4551680
1461635236150	5080000
1461635236357	5527040
1461635236566	6908800
1461635236773	6543040
1461635236985	6990080
1461635237195	8087360
1461635237397	8249920
1461635237600	8575040
1461635237810	8818880
1461635238016	9550400
1461635238229	9509760
1461635238441	4551680
1461635238658	6664960
1461635238864	6055360
1461635239071	5567680
1461635239276	3616960
1461635239490	4023360
1461635239692	4511040
1461635239899	4998720
1461635240112	5689600
1461635240321	6380480
1461635240528	6339840
1461635240732	7071360
1461635240955	8453120
1461635241166	8778240
1461635241372	7762240
1461635241582	9712960
1461635242067	8818880
1461635242283	5161280
1461635242489	6421120
1461635242704	5974080
1461635242917	7396480
1461635243128	7152640
1461635243352	8249920
1461635243556	8209280
1461635243773	9672320
1461635243992	9144000
1461635244205	3860800
1461635244420	5892800
1461635244625	5730240
1461635244829	6258560
1461635245046	6746240
1461635245259	8006080
1461635245479	8575040
1461635245693	8371840
1461635245900	8859520
1461635246119	10200640
1461635246325	9753600
1461635246538	9144000
1461635246745	2966720
1461635246954	3007360
1461635247164	3535680
1461635247379	4023360
1461635247596	5161280
1461635247808	5039360
1461635248013	5567680
1461635248226	6543040
1461635248448	6746240
1461635248654	7233920
1461635248867	7843520
1461635249069	8087360
1461635249271	8575040
1461635249473	9103360
1461635249677	9591040
1461635249887	9875520
1461635250096	9184640
1461635250301	4389120
1461635250515	6096000
1461635250718	6339840
1461635250928	6868160
1461635251136	7355840
1461635251341	5933440
1461635251547	4145280
1461635251756	4673600
1461635251960	5201920
1461635252167	6583680
1461635252374	6136640
1461635252584	6502400
1461635252790	7152640
1461635252997	8575040
1461635253212	8087360
1461635253425	9591040
1461635253632	9184640
1461635253840	9712960
1461635254045	10607040
1461635254248	10200640
1461635254450	7599680
1461635254657	4470400
1461635254875	6461760
1461635255086	6746240
1461635255293	7274560
1461635255500	8371840
1461635255710	8290560
1461635255921	9631680
1461635256131	9062720
1461635256337	9144000
1461635256546	5242560
1461635256752	6299200
1461635256972	6299200
1461635257179	6543040
1461635257388	7030720
1461635257616	8453120
1461635257826	8656320
1461635258051	7233920
1461635258257	2032000
1461635258463	2397760
1461635258682	3535680
1461635258886	3495040
1461635259107	4104640
1461635259313	5120640
1461635259534	5445760
1461635259743	5648960
1461635259954	6136640
1461635260158	7518400
1461635260377	6543040
1461635260580	3982720
1461635260784	3495040
1461635260994	5323840
1461635261200	5120640
1461635261407	4998720
1461635261615	7112000
1461635261821	6461760
1461635262033	7152640
1461635262246	8331200
1461635262454	8168640
1461635262667	8534400
1461635262871	9672320
1461635263075	9144000
1461635263282	5161280
1461635263499	5486400
1461635263705	6096000
1461635263912	6664960
1461635264110	6949440
1461635264323	8087360
1461635264529	7884160
1461635264742	8493760
1461635264950	9794240
1461635265152	9469120
1461635265362	9550400
1461635265574	5201920
1461635265779	2763520
1461635265985	3210560
1461635266188	3698240
1461635266392	4226560
1461635266603	4714240
1461635266813	5242560
1461635267027	5770880
1461635267237	7071360
1461635267448	7315200
1461635267655	6461760
1461635267861	8412480
1461635268065	8046720
1461635268267	8778240
1461635268471	9306560
1461635268684	10688320
1461635268895	9062720
1461635269100	3413760
1461635269312	2926080
1461635269518	3291840
1461635269724	3942080
1461635269928	4307840
1461635270134	4836160
1461635270347	5730240
1461635270565	6543040
1461635270785	6624320
1461635270988	7233920
1461635271191	7355840
1461635271398	7680960
1461635271609	5567680
1461635271813	4389120
1461635272017	5730240
1461635272231	5364480
1461635272438	5933440
1461635272645	6705600
1461635272852	6624320
1461635273070	8046720
1461635273287	7924800
1461635273509	9103360
1461635273713	9509760
1461635273923	8128000
1461635274127	4714240
1461635274334	5445760
1461635274544	6096000
1461635274757	6908800
1461635274966	7030720
1461635275173	7477760
1461635275380	7721600
1461635275594	8371840
1461635275801	4023360
1461635276009	5770880
1461635276214	4551680
1461635276427	6786880
1461635276633	6461760
1461635277094	5364480
1461635277300	3860800
1461635277510	4551680
1461635277719	4714240
1461635277925	6014720
1461635278137	5892800
1461635278344	6136640
1461635278553	7762240
1461635278768	7152640
1461635278974	6258560
1461635279179	4185920
1461635279381	4632960
1461635279594	5161280
1461635279801	6055360
1461635280015	6258560
1461635280220	6746240
1461635280427	6990080
1461635280635	7721600
1461635280839	8493760
1461635281041	8696960
1461635281249	9144000
1461635281453	9428480
1461635281666	11013440
1461635281872	9834880
1461635282075	7355840
1461635282279	3048000
1461635282493	3210560
1461635282696	3698240
1461635282898	4226560
1461635283099	4714240
1461635283312	5405120
1461635283520	6746240
1461635283726	6339840
1461635283935	6746240
1461635284147	7152640
1461635284365	8290560
1461635284572	8249920
1461635284777	8778240
1461635284981	9306560
1461635285187	6664960
1461635285403	5039360
1461635285612	5648960
1461635285815	6461760
1461635286017	6543040
1461635286241	8128000
1461635286444	7599680
1461635286662	8209280
1461635286876	9428480
1461635287090	8575040
1461635287295	4185920
1461635287506	5120640
1461635287718	5852160
1461635287925	6339840
1461635288134	6705600
1461635288341	7152640
1461635288550	8453120
1461635288756	7477760
1461635288962	8696960
1461635289177	10160000
1461635289380	9712960
1461635289583	10038080
1461635289790	5852160
1461635290001	5811520
1461635290217	6217920
1461635290430	6664960
1461635290635	7802880
1461635290837	7030720
1461635291044	9144000
1461635291250	8696960
1461635291455	4145280
1461635291666	5283200
1461635291875	5242560
1461635292082	6177280
1461635292296	6258560
1461635292501	6746240
1461635292706	7315200
1461635292912	8371840
1461635293126	8575040
1461635293348	9550400
1461635293552	9103360
1461635293762	9794240
1461635293966	9997440
1461635294182	6908800
1461635294389	2600960
1461635294594	3291840
1461635294811	3820160
1461635295015	4307840
1461635295222	4836160
1461635295438	6136640
1461635295644	5933440
1461635295851	6624320
1461635296049	6908800
1461635296256	7396480
1461635296462	7843520
1461635296669	8371840
1461635296880	9753600
1461635297083	9509760
1461635297288	9509760
1461635297503	5283200
1461635297717	5527040
1461635297927	6990080
1461635298136	6543040
1461635298342	5852160
1461635298548	3698240
1461635298755	4226560
1461635298962	4714240
1461635299170	5608320
1461635299377	5730240
1461635299581	6258560
1461635299791	6705600
1461635299987	7274560
1461635300192	7762240
1461635300397	7030720
1461635300617	5080000
1461635300828	4836160
1461635301044	5974080
1461635301255	5852160
1461635301473	6746240
1461635301677	6786880
1461635301884	7355840
1461635302093	8778240
1461635302300	8128000
1461635302519	8940800
1461635302723	10200640
1461635302944	5974080
1461635303150	2357120
1461635303355	2804160
1461635303562	3291840
1461635303764	3820160
1461635303967	4307840
1461635304173	4876800
1461635304379	5405120
1461635304591	5852160
1461635304794	6746240
1461635304996	6949440
1461635305198	7437120
1461635305403	8006080
1461635305612	5730240
1461635305815	4470400
1461635306021	4673600
1461635306234	5933440
1461635306453	6380480
1461635306660	6990080
1461635306867	7071360
1461635307073	7477760
1461635307283	7965440
1461635307490	9022080
1461635307708	8900160
1461635307923	10525760
1461635308144	6868160
1461635308353	5323840
1461635308578	6421120
1461635308783	6624320
1461635308991	4348480
1461635309195	3535680
1461635309406	4104640
1461635309614	5445760
1461635309828	4754880
1461635310045	6258560
1461635310258	6136640
1461635310471	7640320
1461635310675	7193280
1461635310886	7680960
1461635311097	8168640
1461635311303	6014720
1461635311508	4551680
1461635311717	4998720
1461635312160	3251200
1461635312367	3576320
1461635312574	3698240
1461635312780	4226560
1461635312986	4714240
1461635313199	5242560
1461635313404	6299200
1461635313610	6258560
1461635313832	7152640
1461635314048	7843520
1461635314252	7721600
1461635314462	8290560
1461635314673	9428480
1461635314893	9469120
1461635315096	10363200
1461635315299	9834880
1461635315506	5405120
1461635315725	5770880
1461635315947	7152640
1461635316154	6543040
1461635316375	7762240
1461635316587	7559040
1461635316798	9184640
1461635317013	9265920
1461635317215	9306560
1461635317421	6014720
1461635317626	4429760
1461635317836	5445760
1461635318042	6258560
1461635318256	6908800
1461635318463	6949440
1461635318690	8453120
1461635318900	8087360
1461635319111	9347200
1461635319325	8859520
1461635319540	9591040
1461635319746	6990080
1461635319952	5323840
1461635320168	5852160
1461635320377	6705600
1461635320597	6949440
1461635320815	8331200
1461635321027	7884160
1461635321246	9144000
1461635321454	8940800
1461635321666	5567680
1461635321878	5323840
1461635322086	5364480
1461635322309	5974080
1461635322518	2519680
1461635322738	4226560
1461635322944	4185920
1461635323152	4836160
1461635323360	5161280
1461635323567	5852160
1461635323773	6136640
1461635323990	6746240
1461635324197	7559040
1461635324411	7721600
1461635324627	9184640
1461635324831	8696960
1461635325044	9550400
1461635325248	9306560
1461635325467	10932160
1461635325672	6299200
1461635325884	5648960
1461635326097	6136640
1461635326306	6543040
1461635326515	4064000
1461635326727	3982720
1461635326932	4429760
1461635327145	4917440
1461635327352	5689600
1461635327558	5933440
1461635327782	7233920
1461635327987	6583680
1461635328193	7437120
1461635328402	8087360
1461635328612	9144000
1461635328824	4958080
1461635329039	4836160
1461635329253	6217920
1461635329471	5933440
1461635329686	6705600
1461635329893	6908800
1461635330093	7355840
1461635330306	7396480
1461635330518	4307840
1461635330729	4632960
1461635330942	5364480
1461635331155	5730240
1461635331360	6258560
1461635331575	7640320
1461635331781	7233920
1461635331985	7762240
1461635332194	8168640
1461635332411	9469120
1461635332626	10119360
1461635332829	9794240
1461635333034	10078720
1461635333239	10038080
1461635333444	6461760
1461635333660	3088640
1461635333868	3738880
