1461636456317	1991360	25
1461636456523	5567680	30
1461636456731	3088640	16
1461636456938	3495040	18
1461636457144	4470400	21
1461636457356	4511040	23
1461636457559	4958080	26
1461636457765	5323840	28
1461636457970	2519680	29
1461636458176	3495040	15
1461636458382	3413760	18
1461636458585	1625600	19
1461636458794	1910080	11
1461636459001	2844800	13
1461636459208	3007360	16
1461636459411	1381760	17
1461636459613	1219200	17
1461636459815	162560	17
1461636460022	1706880	10
1461636460226	1219200	11
1461636460428	1056640	6
1461636460634	650240	7
1461636460840	772160	5
1461636461042	487680	2
1461636461246	568960	4
1461636461451	1056640	7
1461636461657	772160	7
1461636461861	894080	5
1461636462066	1259840	7
1461636462269	1788160	10
1461636462473	2194560	12
1461636462679	2641600	14
1461636462887	3332480	17
1461636463093	3779520	19
1461636463300	3007360	22
1461636463507	2763520	13
1461636463714	1584960	14
1461636463916	1016000	14
1461636464119	1016000	4
1461636464324	975360	6
1461636464530	1463040	9
1461636464734	1991360	11
1461636464938	2479040	14
1461636465147	3007360	16
1461636465353	3860800	19
1461636465559	4104640	21
1461636465762	2194560	11
1461636465967	1991360	13
1461636466170	934720	8
1461636466372	853440	9
1461636466577	731520	6
1461636466780	568960	4
1461636466983	365760	2
1461636467186	243840	3
1461636467389	203200	2
1461636467593	650240	4
1461636467796	1178560	7
1461636468001	772160	5
1461636468203	325120	6
1461636468406	243840	6
1461636468609	243840	6
1461636468812	162560	6
1461636469015	203200	3
1461636469218	406400	2
1461636469427	650240	4
1461636469635	1178560	7
1461636469840	1869440	9
1461636470048	2357120	12
1461636470255	2682240	14
1461636470456	3210560	17
1461636470662	3698240	19
1461636470869	4551680	22
1461636471076	4673600	24
1461636471283	5242560	27
1461636471490	5405120	29
1461636471696	2275840	8
1461636471900	1788160	10
1461636472104	2275840	13
1461636472310	2844800	15
1461636472518	3413760	18
1461636472725	4307840	20
1461636472933	4389120	23
1461636473141	2804160	13
1461636473347	2804160	15
1461636473553	3576320	18
1461636473759	3901440	20
1461636473967	4429760	23
1461636474173	4836160	25
1461636474378	3779520	13
1461636474582	2885440	15
1461636474785	1828800	17
1461636474988	1300480	17
1461636475190	1137920	17
1461636475396	1097280	17
1461636475606	975360	17
1461636475808	731520	17
1461636476010	853440	17
1461636476212	853440	17
1461636476415	731520	17
1461636476621	650240	17
1461636476823	853440	17
1461636477025	609600	17
1461636477228	487680	17
1461636477432	772160	8
1461636477635	1788160	10
1461636477841	2275840	12
1461636478047	2682240	15
1461636478253	1300480	8
1461636478457	1869440	11
1461636478662	2397760	13
1461636478871	3332480	16
1461636479078	3495040	18
1461636479284	4023360	21
1461636479489	4389120	23
1461636479698	3860800	26
1461636479905	3048000	15
1461636480110	3291840	17
1461636480314	3820160	20
1461636480518	4307840	22
1461636480724	4714240	25
1461636480934	5730240	27
1461636481140	5770880	30
1461636481347	6136640	32
1461636481557	4389120	16
1461636481763	1950720	9
1461636481967	2072640	11
1461636482172	2600960	14
1461636482375	3048000	16
1461636482582	3738880	19
1461636482788	4104640	21
1461636482994	4632960	24
1461636483200	2479040	13
1461636483405	2844800	15
1461636483613	3616960	18
1461636483820	3901440	20
1461636484028	4348480	23
1461636484234	4754880	25
1461636484440	3007360	14
1461636484647	3088640	16
1461636484852	3616960	19
1461636485059	4145280	21
1461636485266	5161280	24
1461636485464	5039360	26
1461636485670	5730240	29
1461636485875	6055360	31
1461636486083	4348480	16
1461636486291	3698240	19
1461636486495	3048000	21
1461636486699	2153920	21
1461636486904	1869440	10
1461636487107	1016000	11
1461636487310	853440	7
1461636487515	650240	3
1461636487723	487680	5
1461636487930	325120	6
1461636488138	121920	3
1461636488341	203200	2
1461636488544	121920	1
1461636488747	121920	2
1461636488949	81280	2
1461636489151	162560	3
1461636489356	162560	2
1461636489559	121920	1
1461636489761	121920	1
1461636489964	162560	1
1461636490167	81280	2
1461636490370	121920	2
1461636490576	162560	1
1461636490778	40640	2
1461636490980	121920	1
1461636491182	121920	2
1461636491385	121920	1
1461636491588	243840	2
1461636491793	650240	5
1461636491997	1178560	7
1461636492201	1666240	10
1461636492406	2194560	12
1461636492614	2682240	15
1461636492825	3698240	17
1461636493031	3698240	20
1461636493237	4226560	22
1461636493442	4958080	25
1461636493649	5527040	27
1461636493855	5852160	30
1461636494061	6299200	32
1461636494268	6705600	35
1461636494478	6299200	18
1461636494684	3576320	20
1461636494893	4348480	22
1461636495100	5242560	25
1461636495313	5242560	27
1461636495512	2844800	15
1461636495719	3251200	17
1461636495928	4429760	20
1461636496137	4267200	22
1461636496347	4592320	25
1461636496550	2032000	25
1461636496754	2722880	14
1461636496957	1097280	14
1461636497159	1137920	14
1461636497362	772160	14
1461636497565	812800	14
1461636497767	487680	14
1461636497969	365760	14
1461636498171	203200	14
1461636498374	406400	7
1461636498576	568960	8
1461636498778	447040	8
1461636498980	325120	8
1461636499183	203200	8
1461636499386	365760	5
1461636499591	243840	5
1461636499794	81280	5
1461636500000	203200	3
1461636500202	121920	3
1461636500403	81280	2
1461636500605	81280	2
1461636500807	81280	2
1461636501009	121920	2
1461636501212	121920	1
1461636501416	162560	2
1461636501619	568960	4
1461636501821	1056640	6
1461636502024	1584960	9
1461636502230	2235200	11
1461636502437	1341120	7
1461636502640	1666240	9
1461636502844	2194560	12
1461636503048	2600960	14
1461636503253	3088640	17
1461636503460	3901440	19
1461636503665	4226560	22
1461636503871	4511040	24
1461636504081	4145280	27
1461636504287	3332480	15
1461636504489	3210560	17
1461636504696	3698240	20
1461636504902	4226560	22
1461636505109	4754880	25
1461636505316	5689600	27
1461636505522	4511040	30
1461636505729	3535680	16
1461636505936	3616960	19
1461636506143	4429760	21
1461636506350	4632960	24
1461636506557	5120640	26
1461636506762	5080000	29
1461636506967	2357120	15
1461636507171	3251200	17
1461636507377	3820160	20
1461636507582	4307840	22
1461636507787	3698240	24
1461636507990	2519680	14
1461636508196	3413760	16
1461636508402	3738880	19
1461636508609	4104640	21
1461636508816	4592320	24
1461636509023	5567680	26
1461636509229	5486400	29
1461636509434	2479040	15
1461636509640	1463040	9
1461636509843	2072640	12
1461636510048	2560320	14
1461636510256	3291840	17
1461636510462	3698240	19
1461636510668	4267200	22
1461636510876	4551680	24
1461636511081	5120640	27
1461636511291	5445760	29
1461636511497	2844800	15
1461636511701	3332480	18
1461636511909	4023360	20
1461636512116	4632960	23
1461636512323	4836160	25
1461636512530	5242560	28
1461636512737	5648960	30
1461636512944	3169920	16
1461636513151	3616960	19
1461636513358	4104640	21
1461636513557	4551680	24
1461636513764	5120640	26
1461636513971	5892800	29
1461636514176	4592320	31
1461636514382	3616960	16
1461636514588	3616960	19
1461636514796	4592320	21
1461636515003	4632960	24
1461636515210	5120640	26
1461636515416	3779520	14
1461636515623	3576320	16
1461636515829	3616960	19
1461636516036	4104640	21
1461636516250	4958080	24
1461636516457	5080000	26
1461636516666	3332480	14
1461636516873	3535680	17
1461636517079	3698240	19
1461636517286	4226560	22
1461636517493	4714240	24
1461636517702	5689600	27
1461636517912	5730240	29
1461636518119	6258560	32
1461636518326	6502400	34
1461636518527	3657600	18
1461636518735	3616960	21
1461636518942	4470400	23
1461636519146	3291840	25
1461636519348	1991360	25
1461636519550	2885440	25
1461636519752	1991360	25
1461636519953	2316480	25
1461636520155	2519680	25
1461636520357	2357120	25
1461636520558	2032000	25
1461636520761	2926080	12
1461636520965	1463040	13
1461636521168	1016000	7
1461636521373	1666240	10
1461636521576	2194560	12
1461636521782	2682240	15
1461636521990	3210560	17
1461636522195	3698240	20
1461636522403	3291840	10
1461636522608	2275840	12
1461636522810	2763520	15
1461636523017	3251200	17
1461636523223	3901440	20
1461636523425	4307840	22
1461636523633	5039360	25
1461636523838	5323840	27
1461636524045	5852160	30
1461636524248	3860800	32
1461636524452	3210560	17
1461636524656	4023360	19
1461636524858	1991360	20
1461636525064	2844800	11
1461636525271	2600960	14
1461636525479	3088640	16
1461636525683	2804160	18
1461636525886	1869440	10
1461636526089	1706880	12
1461636526293	1178560	7
1461636526497	1584960	9
1461636526700	1381760	11
1461636526904	1137920	6
1461636527111	1463040	8
1461636527313	894080	9
1461636527519	812800	6
1461636527723	731520	3
1461636527926	609600	6
1461636528129	650240	3
1461636528334	853440	6
1461636528537	1381760	8
1461636528742	1869440	11
1461636528946	2397760	13
1461636529150	2885440	16
1461636529357	3576320	18
1461636529564	1747520	20
