1461635887143	1910080	24
1461635887353	8656320	87
1461635887557	6055360	87
1461635887765	3495040	43
1461635887974	2479040	44
1461635888183	1950720	22
1461635888397	1178560	23
1461635888606	1016000	12
1461635888822	1625600	8
1461635889035	1747520	10
1461635889250	1788160	13
1461635889456	1666240	15
1461635889672	1828800	17
1461635889887	1869440	19
1461635890100	1788160	21
1461635890316	1788160	23
1461635890529	1137920	11
1461635890740	2600960	14
1461635890946	3088640	16
1461635891151	3616960	19
1461635891358	4673600	21
1461635891564	4551680	24
1461635891772	5080000	26
1461635891977	5648960	29
1461635892184	6746240	31
1461635892401	4470400	16
1461635892609	4145280	18
1461635892814	4023360	21
1461635893018	4511040	23
1461635893222	4998720	26
1461635893429	5527040	28
1461635893646	6096000	31
1461635893854	2316480	8
1461635894057	1828800	10
1461635894261	2275840	13
1461635894466	2885440	15
1461635894688	3820160	18
1461635894895	3901440	20
1461635895103	4145280	23
1461635895310	2479040	12
1461635895515	2682240	15
1461635895719	3210560	17
1461635895922	3698240	20
1461635896131	4226560	22
1461635896334	5039360	25
1461635896543	4389120	13
1461635896746	2804160	15
1461635896952	2275840	17
1461635897167	1910080	19
1461635897383	1747520	21
1461635897604	2641600	23
1461635897809	2885440	13
1461635898015	2885440	15
1461635898222	3413760	18
1461635898436	4185920	20
1461635898643	4429760	23
1461635898849	4917440	25
1461635899059	3657600	13
1461635899265	1422400	8
1461635899470	1788160	10
1461635899675	2275840	13
1461635899881	2885440	15
1461635900088	3860800	18
1461635900294	3820160	20
1461635900499	4348480	23
1461635900706	4836160	25
1461635900911	5283200	28
1461635901119	3942080	14
1461635901329	3210560	17
1461635901535	3698240	19
1461635901742	4429760	22
1461635901949	4836160	24
1461635902154	5120640	27
1461635902361	5567680	29
1461635902576	6908800	32
1461635902792	7274560	34
1461635902998	7152640	37
1461635903206	5933440	39
1461635903413	3129280	10
1461635903620	2316480	13
1461635903825	2885440	15
1461635904031	3332480	18
1461635904238	3820160	20
1461635904443	4673600	22
1461635904650	4917440	25
1461635904861	5323840	27
1461635905068	5852160	30
1461635905277	7193280	32
1461635905483	6746240	35
1461635905692	2926080	19
1461635905900	2357120	11
1461635906110	2438400	13
1461635906317	2926080	16
1461635906527	3616960	18
1461635906736	2763520	10
1461635906940	2194560	12
1461635907155	2316480	15
1461635907370	1788160	17
1461635907584	1625600	19
1461635907799	568960	9
1461635908011	650240	10
1461635908221	650240	6
1461635908427	934720	8
1461635908644	772160	10
1461635908858	772160	6
1461635909069	975360	9
1461635909279	568960	10
1461635909492	447040	11
1461635909701	447040	5
1461635909908	1422400	8
1461635910115	1869440	10
1461635910322	2357120	13
1461635910528	2804160	15
1461635910736	3616960	18
1461635910943	3901440	20
1461635911148	4429760	23
1461635911353	4795520	25
1461635911560	5283200	28
1461635911766	6502400	30
1461635911975	6258560	33
1461635912182	4632960	35
1461635912388	3413760	19
1461635912596	4307840	21
1461635912802	4632960	24
1461635913011	4023360	13
1461635913217	2804160	15
1461635913423	3413760	18
1461635913629	3901440	20
1461635913836	4429760	23
1461635914053	5364480	25
1461635914265	5283200	28
1461635914476	6339840	30
1461635914685	6421120	33
1461635914892	4795520	35
1461635915098	2194560	9
1461635915305	2072640	12
1461635915503	2600960	14
1461635915711	3088640	16
1461635915918	3616960	19
1461635916124	4104640	21
1461635916335	5080000	24
1461635916541	4998720	26
1461635916747	2722880	28
1461635916954	2113280	28
1461635917161	1910080	14
1461635917367	3088640	16
1461635917574	3576320	19
1461635917781	4267200	21
1461635917988	4917440	24
1461635918193	4754880	26
1461635918399	5527040	29
1461635918602	6096000	31
1461635918811	6786880	34
1461635919022	6624320	36
1461635919231	3820160	19
1461635919437	4673600	22
1461635919645	4754880	24
1461635919852	5242560	27
1461635920058	5648960	29
1461635920264	5974080	32
1461635920466	2235200	8
1461635920676	1788160	10
1461635920880	2275840	13
1461635921087	2885440	15
1461635921297	3901440	18
1461635921503	3820160	20
1461635921710	4348480	23
1461635921917	4754880	25
1461635922126	5933440	28
1461635922333	5892800	30
1461635922537	6258560	33
1461635922744	3982720	17
1461635922951	2194560	10
1461635923156	2275840	12
1461635923362	2722880	15
1461635923568	3291840	17
1461635923776	4145280	20
1461635923985	4348480	22
1461635924193	4836160	25
1461635924399	4226560	27
1461635924607	3291840	15
1461635924813	3291840	17
1461635925023	3820160	20
1461635925231	4754880	22
1461635925437	4754880	25
1461635925643	5080000	27
1461635925860	2560320	7
1461635926065	1584960	9
1461635926267	2072640	11
1461635926471	2560320	14
1461635926678	3007360	16
1461635926883	3738880	19
1461635927089	4104640	21
1461635927296	4632960	24
